"id","ICAO","IATA","Name","WTC","fileType","yrtext","season","year","phase","hasWTC","mean","median","p10","p90","stDev"
1,"DAOO","ORN","Oran Es Senia",NA,"pdf","11S","Summer","11","Out",FALSE,9,10,4,13,4
5,"DAOO","ORN","Oran Es Senia",NA,"pdf","11S","Summer","11","In",FALSE,6,5,4,8,2
12,"DAOO","ORN","Oran Es Senia",NA,"pdf","13W","Winter","13","In",FALSE,6,5,5,8,1
16,"DAOO","ORN","Oran Es Senia",NA,"pdf","13W","Winter","13","Out",FALSE,10,10,4,14,6
7,"DAOO","ORN","Oran Es Senia",NA,"xlsx","15W","Winter","15","In",FALSE,6.40570175438596,6,4,9,1.92949641863761
14,"DAOO","ORN","Oran Es Senia",NA,"xlsx","15W","Winter","15","Out",FALSE,8.66666666666667,8,4,14,4.28980859215146
5,"DAOO","ORN","Oran Es Senia",NA,"xlsx","16S","Summer","16","In",FALSE,6.81830790568655,6,5,10,2.07805943652463
12,"DAOO","ORN","Oran Es Senia",NA,"xlsx","16S","Summer","16","Out",FALSE,9.82091690544413,9,4,16,5.65946783739907
8,"DAOO","ORN","Oran Es Senia",NA,"xlsx","16W","Winter","16","In",FALSE,6.59428571428571,6,4,9,2.2668297031194
15,"DAOO","ORN","Oran Es Senia",NA,"xlsx","16W","Winter","16","Out",FALSE,8.07114624505929,7,4,13,3.83765572398017
6,"DAOO","ORN","Oran Es Senia",NA,"xlsx","17S","Summer","17","In",FALSE,6.81995884773663,6,5,10,2.08013823472016
13,"DAOO","ORN","Oran Es Senia",NA,"xlsx","17S","Summer","17","Out",FALSE,8.63531870428422,7,4,14,5.03665707232693
9,"DAOO","ORN","Oran Es Senia",NA,"xlsx","17W","Winter","17","In",FALSE,8.27513227513228,8,5,12,2.80051716736996
24,"DAOO","ORN","Oran Es Senia",NA,"xlsx","17W","Winter","17","Out",FALSE,8.37132352941176,7,4,14,4.69296574958861
5,"DBBB","COO","Cotonou/Cadjehoun",NA,"pdf","11S","Summer","11","In",FALSE,7,7,6,9,2
12,"DBBB","COO","Cotonou/Cadjehoun",NA,"pdf","13W","Winter","13","In",FALSE,7,7,6,8,1
16,"DBBB","COO","Cotonou/Cadjehoun",NA,"pdf","13W","Winter","13","Out",FALSE,9,8,6,14,3
7,"DBBB","COO","Cotonou/Cadjehoun",NA,"xlsx","15W","Winter","15","In",FALSE,6.40760869565217,7,4,8,1.82937378850416
5,"DBBB","COO","Cotonou/Cadjehoun",NA,"xlsx","16S","Summer","16","In",FALSE,6.59574468085106,7,4,9,1.93903581344773
8,"DBBB","COO","Cotonou/Cadjehoun",NA,"xlsx","16W","Winter","16","In",FALSE,6.54878048780488,7,5,8,1.51193565468621
9,"DBBB","COO","Cotonou/Cadjehoun",NA,"xlsx","17W","Winter","17","In",FALSE,6.37575757575758,7,4,8,1.53158420753629
24,"DBBB","COO","Cotonou/Cadjehoun",NA,"xlsx","17W","Winter","17","Out",FALSE,8.71844660194175,8,6,12,2.89494988181128
1,"DFFD","OUA","Ouagadougou",NA,"pdf","11S","Summer","11","Out",FALSE,8,8,6,11,2
5,"DFFD","OUA","Ouagadougou",NA,"pdf","11S","Summer","11","In",FALSE,7,7,5,8,2
16,"DFFD","OUA","Ouagadougou",NA,"pdf","13W","Winter","13","Out",FALSE,8,7,6,12,3
7,"DFFD","OUA","Ouagadougou",NA,"xlsx","15W","Winter","15","In",FALSE,7.46330275229358,7,5,10,2.14476795820774
5,"DFFD","OUA","Ouagadougou",NA,"xlsx","16S","Summer","16","In",FALSE,7.15126050420168,7,5,9,1.85411168709953
8,"DFFD","OUA","Ouagadougou",NA,"xlsx","16W","Winter","16","In",FALSE,7.41393442622951,7,6,10,1.66690445581569
9,"DFFD","OUA","Ouagadougou",NA,"xlsx","17W","Winter","17","In",FALSE,7.875,7,6,10,3.93938125806024
24,"DFFD","OUA","Ouagadougou",NA,"xlsx","17W","Winter","17","Out",FALSE,8.37280701754386,8,6,12,3.03381195749353
4,"DGAA","ACC","Accra",NA,"pdf","10S","Summer","10","In",FALSE,6,5,4,7,2
7,"DGAA","ACC","Accra",NA,"pdf","10S","Summer","10","Out",FALSE,10,8,6,16,5
1,"DGAA","ACC","Accra",NA,"pdf","11S","Summer","11","Out",FALSE,9,8,5,13,4
5,"DGAA","ACC","Accra",NA,"pdf","11S","Summer","11","In",FALSE,7,6,4,10,3
2,"DGAA","ACC","Accra",NA,"pdf","11W","Winter","11","In",FALSE,7,7,5,10,4
3,"DGAA","ACC","Accra",NA,"pdf","11W","Winter","11","Out",FALSE,10,9,5,15,4
9,"DGAA","ACC","Accra",NA,"pdf","12S","Summer","12","In",FALSE,8,8,5,12,4
13,"DGAA","ACC","Accra",NA,"pdf","12S","Summer","12","Out",FALSE,10,9,7,15,4
11,"DGAA","ACC","Accra",NA,"pdf","12W","Winter","12","In",FALSE,7,7,5,10,3
15,"DGAA","ACC","Accra",NA,"pdf","12W","Winter","12","Out",FALSE,10,9,5,15,4
10,"DGAA","ACC","Accra",NA,"pdf","13S","Summer","13","In",FALSE,6,6,5,9,3
14,"DGAA","ACC","Accra",NA,"pdf","13S","Summer","13","Out",FALSE,10,9,6,15,4
12,"DGAA","ACC","Accra",NA,"pdf","13W","Winter","13","In",FALSE,6,6,5,9,2
16,"DGAA","ACC","Accra",NA,"pdf","13W","Winter","13","Out",FALSE,10,9,5,16,4
1,"DGAA","ACC","Accra",NA,"xlsx","14S","Summer","14","In",FALSE,8.45279383429672,7,5,14,4.54477211905688
2,"DGAA","ACC","Accra",NA,"xlsx","14S","Summer","14","Out",FALSE,10.9962790697674,10,6,17,4.6802792731575
10,"DGAA","ACC","Accra",NA,"xlsx","14W","Winter","14","In",FALSE,7.15427769985975,6,5,10,3.51022372222596
23,"DGAA","ACC","Accra",NA,"xlsx","14W","Winter","14","Out",FALSE,11.4409547738693,10,7,17,5.82644425633386
4,"DGAA","ACC","Accra",NA,"xlsx","15S","Summer","15","In",FALSE,5.66246362754607,5,3,8,2.03477947622823
11,"DGAA","ACC","Accra",NA,"xlsx","15S","Summer","15","Out",FALSE,11.5603038936372,11,7,17,4.3590538512277
7,"DGAA","ACC","Accra",NA,"xlsx","15W","Winter","15","In",FALSE,5.77134986225895,5,3,8,2.4935901488679
14,"DGAA","ACC","Accra",NA,"xlsx","15W","Winter","15","Out",FALSE,11.7776243093923,11,7,18,4.37160419704466
5,"DGAA","ACC","Accra",NA,"xlsx","16S","Summer","16","In",FALSE,5.26633663366337,5,3,8,1.92818422252147
12,"DGAA","ACC","Accra",NA,"xlsx","16S","Summer","16","Out",FALSE,11.7963496637848,11,7,17,5.86636649835333
8,"DGAA","ACC","Accra",NA,"xlsx","16W","Winter","16","In",FALSE,5.56166419019316,5,3,8,2.34066374136893
15,"DGAA","ACC","Accra",NA,"xlsx","16W","Winter","16","Out",FALSE,12.0368271954674,11,7,18,4.58103436752871
6,"DGAA","ACC","Accra",NA,"xlsx","17S","Summer","17","In",FALSE,7.13970588235294,6,3,13,4.40464385551341
13,"DGAA","ACC","Accra",NA,"xlsx","17S","Summer","17","Out",FALSE,14.0285467128028,13,10,19,4.45468360544897
9,"DGAA","ACC","Accra",NA,"xlsx","17W","Winter","17","In",FALSE,6.83107088989442,6,3,12,3.69475008039765
24,"DGAA","ACC","Accra",NA,"xlsx","17W","Winter","17","Out",FALSE,13.2834158415842,12,9,18,4.01393140434749
1,"DIAP","ABJ","Abidjan",NA,"pdf","11S","Summer","11","Out",FALSE,13,12,9,17,3
5,"DIAP","ABJ","Abidjan",NA,"pdf","11S","Summer","11","In",FALSE,5,5,4,6,1
2,"DIAP","ABJ","Abidjan",NA,"pdf","11W","Winter","11","In",FALSE,5,5,3,6,1
3,"DIAP","ABJ","Abidjan",NA,"pdf","11W","Winter","11","Out",FALSE,13,13,10,16,3
13,"DIAP","ABJ","Abidjan",NA,"pdf","12S","Summer","12","Out",FALSE,13,12,10,17,3
14,"DIAP","ABJ","Abidjan",NA,"pdf","13S","Summer","13","Out",FALSE,13,12,10,16,3
12,"DIAP","ABJ","Abidjan",NA,"pdf","13W","Winter","13","In",FALSE,5,5,4,6,1
16,"DIAP","ABJ","Abidjan",NA,"pdf","13W","Winter","13","Out",FALSE,13,12,9,17,4
1,"DIAP","ABJ","Abidjan",NA,"xlsx","14S","Summer","14","In",FALSE,4.6089552238806,4,4,5,2.24126590507921
2,"DIAP","ABJ","Abidjan",NA,"xlsx","14S","Summer","14","Out",FALSE,14.6674364896074,14,10,20,5.05664919211244
10,"DIAP","ABJ","Abidjan",NA,"xlsx","14W","Winter","14","In",FALSE,4.34920634920635,4,3,6,1.11315246454436
23,"DIAP","ABJ","Abidjan",NA,"xlsx","14W","Winter","14","Out",FALSE,15.5814814814815,14,9,23.5,6.25353651837459
4,"DIAP","ABJ","Abidjan",NA,"xlsx","15S","Summer","15","In",FALSE,4.12454212454212,4,3,5,1.19398856988686
11,"DIAP","ABJ","Abidjan",NA,"xlsx","15S","Summer","15","Out",FALSE,15.0025974025974,14,10,21,4.45726157364931
7,"DIAP","ABJ","Abidjan",NA,"xlsx","15W","Winter","15","In",FALSE,4.33644859813084,4,3,6,1.67244402551242
14,"DIAP","ABJ","Abidjan",NA,"xlsx","15W","Winter","15","Out",FALSE,14.2618296529968,14,10,20,4.61535279820543
5,"DIAP","ABJ","Abidjan",NA,"xlsx","16S","Summer","16","In",FALSE,4.16666666666667,4,3,5,1.24348747078019
12,"DIAP","ABJ","Abidjan",NA,"xlsx","16S","Summer","16","Out",FALSE,15.3134328358209,14.5,11,20,4.85302351389563
8,"DIAP","ABJ","Abidjan",NA,"xlsx","16W","Winter","16","In",FALSE,4.43867924528302,4,3,6,1.49913534350485
15,"DIAP","ABJ","Abidjan",NA,"xlsx","16W","Winter","16","Out",FALSE,15.0192771084337,14,10,21,5.43157831154319
13,"DIAP","ABJ","Abidjan",NA,"xlsx","17S","Summer","17","Out",FALSE,14.6344294003868,14,10,19,4.6120643859913
9,"DIAP","ABJ","Abidjan",NA,"xlsx","17W","Winter","17","In",FALSE,4.50986842105263,4,3,7,2.1935777809277
24,"DIAP","ABJ","Abidjan",NA,"xlsx","17W","Winter","17","Out",FALSE,14.5594594594595,14,10,21,4.75046478738491
4,"DNAA","ABV","Abuja",NA,"pdf","10S","Summer","10","In",FALSE,7,7,5,8,5
1,"DNAA","ABV","Abuja",NA,"pdf","11S","Summer","11","Out",FALSE,16,14,11,21,5
5,"DNAA","ABV","Abuja",NA,"pdf","11S","Summer","11","In",FALSE,7,7,6,9,2
2,"DNAA","ABV","Abuja",NA,"pdf","11W","Winter","11","In",FALSE,7,7,5,9,2
3,"DNAA","ABV","Abuja",NA,"pdf","11W","Winter","11","Out",FALSE,16,16,12,22,5
9,"DNAA","ABV","Abuja",NA,"pdf","12S","Summer","12","In",FALSE,7,7,5,9,4
13,"DNAA","ABV","Abuja",NA,"pdf","12S","Summer","12","Out",FALSE,15,14,12,19,5
10,"DNAA","ABV","Abuja",NA,"pdf","13S","Summer","13","In",FALSE,7,7,6,9,2
14,"DNAA","ABV","Abuja",NA,"pdf","13S","Summer","13","Out",FALSE,16,15,12,20,4
12,"DNAA","ABV","Abuja",NA,"pdf","13W","Winter","13","In",FALSE,7,7,5,8,1
16,"DNAA","ABV","Abuja",NA,"pdf","13W","Winter","13","Out",FALSE,16,15,12,21,5
1,"DNAA","ABV","Abuja",NA,"xlsx","14S","Summer","14","In",FALSE,7.26333333333333,7,6,9,1.86183590678535
2,"DNAA","ABV","Abuja",NA,"xlsx","14S","Summer","14","Out",FALSE,15.7953020134228,15,12,20,4.48321366684482
10,"DNAA","ABV","Abuja",NA,"xlsx","14W","Winter","14","In",FALSE,7.30176211453744,7,6,9,1.92672536153503
23,"DNAA","ABV","Abuja",NA,"xlsx","14W","Winter","14","Out",FALSE,16.5237020316027,15,12,24,6.7516549217586
4,"DNAA","ABV","Abuja",NA,"xlsx","15S","Summer","15","In",FALSE,7.89021164021164,8,6,10,1.97396550696783
11,"DNAA","ABV","Abuja",NA,"xlsx","15S","Summer","15","Out",FALSE,14.8608458390177,14,9,21,4.90536205383531
7,"DNAA","ABV","Abuja",NA,"xlsx","15W","Winter","15","In",FALSE,7.42802303262956,7,6,10,1.88391514575141
14,"DNAA","ABV","Abuja",NA,"xlsx","15W","Winter","15","Out",FALSE,14.621568627451,14,8.5,20.5,5.23963336970399
5,"DNAA","ABV","Abuja",NA,"xlsx","16S","Summer","16","In",FALSE,7.53424657534247,7,5,10,2.38339230442255
12,"DNAA","ABV","Abuja",NA,"xlsx","16S","Summer","16","Out",FALSE,13.8590078328982,14,8,19,5.35934500509145
8,"DNAA","ABV","Abuja",NA,"xlsx","16W","Winter","16","In",FALSE,7.36206896551724,7,5,9,1.89826199163603
15,"DNAA","ABV","Abuja",NA,"xlsx","16W","Winter","16","Out",FALSE,15.217008797654,14,8,21,7.47779877743476
6,"DNAA","ABV","Abuja",NA,"xlsx","17S","Summer","17","In",FALSE,7.2473604826546,7,6,9,1.39020792248539
13,"DNAA","ABV","Abuja",NA,"xlsx","17S","Summer","17","Out",FALSE,13.8424242424242,14,8,19,4.39402479529731
9,"DNAA","ABV","Abuja",NA,"xlsx","17W","Winter","17","In",FALSE,7.23830734966592,7,6,9,1.89895478392635
24,"DNAA","ABV","Abuja",NA,"xlsx","17W","Winter","17","Out",FALSE,14.0877598152425,14,8,20,4.46246307356358
4,"DNMM","LOS","Lagos",NA,"pdf","10S","Summer","10","In",FALSE,10,10,7,13,3
7,"DNMM","LOS","Lagos",NA,"pdf","10S","Summer","10","Out",FALSE,15,14,10,20,5
6,"DNMM","LOS","Lagos",NA,"pdf","10W","Winter","10","In",FALSE,10,9,7,13,3
8,"DNMM","LOS","Lagos",NA,"pdf","10W","Winter","10","Out",FALSE,14,14,10,19,5
1,"DNMM","LOS","Lagos",NA,"pdf","11S","Summer","11","Out",FALSE,14,14,10,19,5
5,"DNMM","LOS","Lagos",NA,"pdf","11S","Summer","11","In",FALSE,9,9,6,12,3
2,"DNMM","LOS","Lagos",NA,"pdf","11W","Winter","11","In",FALSE,10,9,6,14,5
3,"DNMM","LOS","Lagos",NA,"pdf","11W","Winter","11","Out",FALSE,15,14,11,20,5
9,"DNMM","LOS","Lagos",NA,"pdf","12S","Summer","12","In",FALSE,10,10,7,13,4
13,"DNMM","LOS","Lagos",NA,"pdf","12S","Summer","12","Out",FALSE,15,14,11,19,4
11,"DNMM","LOS","Lagos",NA,"pdf","12W","Winter","12","In",FALSE,10,10,7,13,3
15,"DNMM","LOS","Lagos",NA,"pdf","12W","Winter","12","Out",FALSE,15,14,11,19,5
10,"DNMM","LOS","Lagos",NA,"pdf","13S","Summer","13","In",FALSE,10,10,7,13,3
14,"DNMM","LOS","Lagos",NA,"pdf","13S","Summer","13","Out",FALSE,15,14,11,19,5
12,"DNMM","LOS","Lagos",NA,"pdf","13W","Winter","13","In",FALSE,10,9,6,13,3
16,"DNMM","LOS","Lagos",NA,"pdf","13W","Winter","13","Out",FALSE,15,14,11,19,6
1,"DNMM","LOS","Lagos",NA,"xlsx","14S","Summer","14","In",FALSE,11.5468622656887,11,7,15,4.1648391726686
2,"DNMM","LOS","Lagos",NA,"xlsx","14S","Summer","14","Out",FALSE,15.7311827956989,15,11,21,4.9301265538937
10,"DNMM","LOS","Lagos",NA,"xlsx","14W","Winter","14","In",FALSE,12.288740245262,12,7,16,6.04302064557568
23,"DNMM","LOS","Lagos",NA,"xlsx","14W","Winter","14","Out",FALSE,15.8605230386052,15,12,21,5.0442405096908
4,"DNMM","LOS","Lagos",NA,"xlsx","15S","Summer","15","In",FALSE,11.9731833910035,12,8,16,4.32571778545621
11,"DNMM","LOS","Lagos",NA,"xlsx","15S","Summer","15","Out",FALSE,16.2478260869565,15,12,21,5.17545670467997
7,"DNMM","LOS","Lagos",NA,"xlsx","15W","Winter","15","In",FALSE,11.7916167664671,12,8,15,3.92583237708336
14,"DNMM","LOS","Lagos",NA,"xlsx","15W","Winter","15","Out",FALSE,15.7118847539016,15,12,20,6.05373100357337
5,"DNMM","LOS","Lagos",NA,"xlsx","16S","Summer","16","In",FALSE,11.4551971326165,11,8,15,3.18949506900146
12,"DNMM","LOS","Lagos",NA,"xlsx","16S","Summer","16","Out",FALSE,15.0554545454545,14,11,19,4.3311111104509
8,"DNMM","LOS","Lagos",NA,"xlsx","16W","Winter","16","In",FALSE,11.7864077669903,11,8,16,3.00164464088636
15,"DNMM","LOS","Lagos",NA,"xlsx","16W","Winter","16","Out",FALSE,15.0868306801737,14,12,19,3.73638400704489
6,"DNMM","LOS","Lagos",NA,"xlsx","17S","Summer","17","In",FALSE,11.8790534618755,12,8,15,3.13627745843095
13,"DNMM","LOS","Lagos",NA,"xlsx","17S","Summer","17","Out",FALSE,15.5847846012832,15,12,20,3.74544462450217
9,"DNMM","LOS","Lagos",NA,"xlsx","17W","Winter","17","In",FALSE,12.5546129374337,12,9,16,3.45473265865897
24,"DNMM","LOS","Lagos",NA,"xlsx","17W","Winter","17","Out",FALSE,16.4603351955307,15,12,22,6.09198155456171
1,"DRRN","NIM","Niamey",NA,"pdf","11S","Summer","11","Out",FALSE,9,8,6,12,3
5,"DRRN","NIM","Niamey",NA,"pdf","11S","Summer","11","In",FALSE,6,6,3,9,2
12,"DRRN","NIM","Niamey",NA,"pdf","13W","Winter","13","In",FALSE,8,8,6,10,2
16,"DRRN","NIM","Niamey",NA,"pdf","13W","Winter","13","Out",FALSE,8,7,6,10,2
7,"DRRN","NIM","Niamey",NA,"xlsx","15W","Winter","15","In",FALSE,8.27067669172932,8,6,11,2.04912331420076
14,"DRRN","NIM","Niamey",NA,"xlsx","15W","Winter","15","Out",FALSE,7.28776978417266,7,5,11,2.55162524029421
5,"DRRN","NIM","Niamey",NA,"xlsx","16S","Summer","16","In",FALSE,6.74736842105263,6,4,10,2.84815886064632
12,"DRRN","NIM","Niamey",NA,"xlsx","16S","Summer","16","Out",FALSE,8.96035242290749,8,6,14,3.93455486670885
8,"DRRN","NIM","Niamey",NA,"xlsx","16W","Winter","16","In",FALSE,8.01648351648352,8,6,10,1.92533350695054
15,"DRRN","NIM","Niamey",NA,"xlsx","16W","Winter","16","Out",FALSE,8.13793103448276,7,5,15,3.80354492848297
9,"DRRN","NIM","Niamey",NA,"xlsx","17W","Winter","17","In",FALSE,7.8956043956044,8,6,10,1.74795299934992
24,"DRRN","NIM","Niamey",NA,"xlsx","17W","Winter","17","Out",FALSE,7.77931034482759,7,6,10,2.55350784194029
4,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","10S","Summer","10","In",FALSE,4,4,3,7,2
7,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","10S","Summer","10","Out",FALSE,11,10,8,15,3
6,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","10W","Winter","10","In",FALSE,3,3,2,5,1
8,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","10W","Winter","10","Out",FALSE,11,10,8,15,3
1,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","11S","Summer","11","Out",FALSE,12,11,8,17,3
5,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","11S","Summer","11","In",FALSE,3,3,2,4,3
2,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","11W","Winter","11","In",FALSE,3,3,2,4,1
3,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","11W","Winter","11","Out",FALSE,12,11,8,16,3
9,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","12S","Summer","12","In",FALSE,3,3,2,4,2
13,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","12S","Summer","12","Out",FALSE,11,10,8,15,3
10,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","13S","Summer","13","In",FALSE,4,3,2,5,2
14,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","13S","Summer","13","Out",FALSE,10,10,7,14,4
12,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","13W","Winter","13","In",FALSE,3,3,2,4,1
16,"DTMB","MIR","Monastir/Habib Bourg",NA,"pdf","13W","Winter","13","Out",FALSE,11,10,7,14,3
1,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","14S","Summer","14","In",FALSE,3.6686004350979,3,2,5,1.42024303375161
2,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","14S","Summer","14","Out",FALSE,10.3373925501433,10,8,14,2.48177415278576
10,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","14W","Winter","14","In",FALSE,2.93069306930693,3,2,4,0.866828447310167
23,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","14W","Winter","14","Out",FALSE,9.9656862745098,10,7,13,2.44018068853868
4,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","15S","Summer","15","In",FALSE,2.99155405405405,3,2,4,2.67499474840804
11,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","15S","Summer","15","Out",FALSE,9.13468013468013,9,7,12,2.52181898176131
7,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","15W","Winter","15","In",FALSE,3.0530612244898,3,2,4,0.954519456992461
14,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","15W","Winter","15","Out",FALSE,9.62704918032787,9,7,13,2.30142331645483
5,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","16S","Summer","16","In",FALSE,3.25750394944708,3,2,5,2.70753369260338
12,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","16S","Summer","16","Out",FALSE,8.91219512195122,9,6,12,2.21898036000477
8,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","16W","Winter","16","In",FALSE,3.16236162361624,3,2,4,0.96389658381985
15,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","16W","Winter","16","Out",FALSE,9.28679245283019,9,7,12,2.1498799945234
6,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","17S","Summer","17","In",FALSE,3.21363636363636,3,2,4,1.53896540592469
13,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","17S","Summer","17","Out",FALSE,9.35494880546075,9,7,12,3.14118355679308
9,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","17W","Winter","17","In",FALSE,3.215,3,3,4,0.679029014115045
24,"DTMB","MIR","Monastir/Habib Bourg",NA,"xlsx","17W","Winter","17","Out",FALSE,9.04522613065327,9,7,12,2.08480913161693
4,"DTTA","TUN","Tunis/Carthage",NA,"pdf","10S","Summer","10","In",FALSE,5,5,3,6,1
7,"DTTA","TUN","Tunis/Carthage",NA,"pdf","10S","Summer","10","Out",FALSE,12,12,8,16,4
6,"DTTA","TUN","Tunis/Carthage",NA,"pdf","10W","Winter","10","In",FALSE,4,4,3,5,1
8,"DTTA","TUN","Tunis/Carthage",NA,"pdf","10W","Winter","10","Out",FALSE,12,11,8,16,4
1,"DTTA","TUN","Tunis/Carthage",NA,"pdf","11S","Summer","11","Out",FALSE,11,11,7,15,4
5,"DTTA","TUN","Tunis/Carthage",NA,"pdf","11S","Summer","11","In",FALSE,5,5,4,6,2
2,"DTTA","TUN","Tunis/Carthage",NA,"pdf","11W","Winter","11","In",FALSE,5,5,4,5,2
3,"DTTA","TUN","Tunis/Carthage",NA,"pdf","11W","Winter","11","Out",FALSE,12,11,7,16,4
9,"DTTA","TUN","Tunis/Carthage",NA,"pdf","12S","Summer","12","In",FALSE,5,5,4,6,2
13,"DTTA","TUN","Tunis/Carthage",NA,"pdf","12S","Summer","12","Out",FALSE,12,12,7,17,4
11,"DTTA","TUN","Tunis/Carthage",NA,"pdf","12W","Winter","12","In",FALSE,5,5,4,5,2
15,"DTTA","TUN","Tunis/Carthage",NA,"pdf","12W","Winter","12","Out",FALSE,12,12,8,17,4
10,"DTTA","TUN","Tunis/Carthage",NA,"pdf","13S","Summer","13","In",FALSE,5,5,4,5,2
14,"DTTA","TUN","Tunis/Carthage",NA,"pdf","13S","Summer","13","Out",FALSE,12,11,7,16,4
12,"DTTA","TUN","Tunis/Carthage",NA,"pdf","13W","Winter","13","In",FALSE,5,5,4,5,2
16,"DTTA","TUN","Tunis/Carthage",NA,"pdf","13W","Winter","13","Out",FALSE,12,12,8,17,4
1,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","14S","Summer","14","In",FALSE,4.74931915445468,5,4,5,1.44256373620613
2,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","14S","Summer","14","Out",FALSE,11.3179520414776,11,8,15,3.68125016179663
10,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","14W","Winter","14","In",FALSE,4.62845423143351,5,3,5,1.640660324184
23,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","14W","Winter","14","Out",FALSE,11.9003034243606,11,8,16,4.62451219766787
4,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","15S","Summer","15","In",FALSE,4.85076810534016,4,3,7,2.85360759475877
11,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","15S","Summer","15","Out",FALSE,9.88347240521153,9,6,14,3.76835175752677
7,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","15W","Winter","15","In",FALSE,4.46039488966318,4,3,6,1.96291697726605
14,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","15W","Winter","15","Out",FALSE,10.0090529247911,10,6,14,3.83047568629113
5,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","16S","Summer","16","In",FALSE,5.01771077283372,5,3,7,2.36609959979086
12,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","16S","Summer","16","Out",FALSE,9.56448543405065,9,6,14,3.49995490801952
8,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","16W","Winter","16","In",FALSE,4.83558198033387,4,3,7,2.38882651024177
15,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","16W","Winter","16","Out",FALSE,9.93065442020666,10,6,14,3.84528111724893
6,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","17S","Summer","17","In",FALSE,4.84708193041526,4,3,7,2.27001857432688
13,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","17S","Summer","17","Out",FALSE,9.54669097027482,9,6,13,3.91870573655184
9,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","17W","Winter","17","In",FALSE,4.33312480450422,4,3,6,1.98273383054924
24,"DTTA","TUN","Tunis/Carthage",NA,"xlsx","17W","Winter","17","Out",FALSE,10.1086614173228,10,6,14,3.39750046243661
4,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","10S","Summer","10","In",FALSE,4,4,3,7,3
7,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","10S","Summer","10","Out",FALSE,12,11,8,16,4
6,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","10W","Winter","10","In",FALSE,4,4,3,5,1
1,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","11S","Summer","11","Out",FALSE,12,10,8,17,10
5,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","11S","Summer","11","In",FALSE,4,4,3,5,11
2,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","11W","Winter","11","In",FALSE,4,4,3,5,2
3,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","11W","Winter","11","Out",FALSE,12,11,8,17,4
9,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","12S","Summer","12","In",FALSE,4,4,3,5,2
13,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","12S","Summer","12","Out",FALSE,11,10,8,16,4
11,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","12W","Winter","12","In",FALSE,4,4,2,5,1
15,"DTTJ","DJE","Djerba/Zarzis",NA,"pdf","12W","Winter","12","Out",FALSE,11,10,8,15,4
